id,text,text-markup,sentiment 
419,"Hibbeln für Nummer 2 (oder 3, 4, viele): Baby 2008
ach, immer noch da. . .   hallo anna, ich seh dich jetzt erst!       Zitat:    Es endete mit einer nassen Hose, aber ich war schon froh, dass Chiara überhaupt mal das Bedürfnis nach ohne Windel äußerte.      ich glaube, das muß am anfang einfach ein paarmal passieren, bis die kleinen den zusammenhang bewußter wahrnehmen - wenn sie in die pampers pieseln, fühlt es sich doch gar nicht nass an, bei der hose schon. gehört am anfang sicher dazu. nur wenn es bei jedem windelfreien versuch passieren sollte, würde ich lieber erst nochmal windeln verwenden, um zu verhindern, daß chiara selber frustriert ist. ansonsten: toller anfang, viel glück!"," Hibbeln f≈∏r Nummer 2 (oder 3, 4, viele): Baby 2008 ach, immer noch da. . . hallo anna, ich seh dich jetzt erst! Zitat: Es endete mit einer <LXA_POSSIBLE>nassen Hose</LXA_POSSIBLE>, aber ich war schon froh, dass Chiara ≈∏berhaupt mal das Bed≈∏rfnis nach ohne <LXA_POSSIBLE>Windel ≈†u</LXA_POSSIBLE>¬ßerte. ich glaube, das <LXA_POSSIBLE>mu¬ß</LXA_POSSIBLE> am anfang einfach ein <LXA_POSSIBLE>paarmal passieren</LXA_POSSIBLE>, bis die kleinen den <LXA_POSSIBLE>zusammenhang bewu</LXA_POSSIBLE>¬ß<LXA_POSSIBLE>ter wahrnehmen</LXA_POSSIBLE> - wenn sie in die pampers pieseln, f≈∏hlt es sich doch gar nicht nass an, bei der hose schon. geh≈°rt am anfang sicher dazu. nur wenn es bei jedem <LXA_POSSIBLE>windelfreien versuch</LXA_POSSIBLE> passieren sollte, w≈∏rde ich lieber erst <LXA_POSSIBLE>nochmal windeln</LXA_POSSIBLE> verwenden, um zu verhindern, da¬ß chiara <LXA_POSSIBLE>selber frustriert</LXA_POSSIBLE> ist. ansonsten: <LXA_POSSIBLE>toller anfang</LXA_POSSIBLE>, viel gl≈∏ck!",Neutral
420,"HILFE-NEUE dm-WINDELN laufen aus!
Als Fabian noch klein war, hab ich mal die Windeln von Aldi Süd ausprobiert und die von dm. Beide sind ausgelaufen bzw. der Body war im Schritt immer leicht feucht. Seitdem kauf ich nur noch Pampers. Wir hatten auch bei Fabian zum Schluss die Höschenwindeln von Pampers und ich war sehr zufrieden damit. Bei den Aldi Windeln fand ich wurde Fabian schneller wund (trotz häufigen Wickelns) bzw. es heilte schlechter ab als mit Pampers."," HILFE-<LXA_POSSIBLE>NEUE dm</LXA_POSSIBLE>-WINDELN laufen aus! Als Fabian noch klein war, hab ich mal die Windeln von Aldi S≈∏d ausprobiert und die von dm. Beide sind ausgelaufen bzw. der Body war im Schritt immer leicht feucht. Seitdem kauf ich nur noch Pampers. Wir hatten auch bei Fabian zum Schluss die H≈°schenwindeln von Pampers und ich war sehr zufrieden damit. Bei den Aldi Windeln fand ich wurde Fabian schneller wund (trotz <LXA_POSSIBLE>h≈†ufigen Wickelns</LXA_POSSIBLE>) bzw. es heilte schlechter ab als mit Pampers.",Positive
421,"Wieso sind Babyprodukte nur so weibisch verpackt
Also an der Verpackung scheitert es nicht, aber die Funktionalität läßt zu wünschen übrig.   Edit:   Obwohl, ich muss mich korrigieren, warum ist alles gleich verpackt? Ah, blau, ah, richtige Größe.  Mist, keine Anzieh Windel.     Ich liebe es, wenn verschiedene Varianten identisch verpackt werden, kann sich nur eine Frau ausgedacht haben."," Wieso sind Babyprodukte nur so <LXA_POSSIBLE>weibisch verpackt</LXA_POSSIBLE> Also an der Verpackung scheitert es nicht, aber die <LXA_POSSIBLE>Funktionalit≈†t l≈†</LXA_POSSIBLE>¬ßt zu w≈∏nschen ≈∏brig. Edit: Obwohl, ich muss mich korrigieren, warum ist alles <LXA_POSSIBLE>gleich verpackt</LXA_POSSIBLE>? Ah, blau, ah, <LXA_POSSIBLE>richtige Gr≈°</LXA_POSSIBLE>¬ße. Mist, keine Anzieh Windel. Ich liebe es, wenn <LXA_POSSIBLE>verschiedene Varianten identisch verpackt</LXA_POSSIBLE> werden, kann sich nur eine Frau ausgedacht haben.",Negative
423,"Babys schei*en sich die Zähne aus?
Also hab mich gerade mal bei schwiegermama erkundigt die hat ja schon zwie bängels groß. . . und das mit dem häufiger und extremen stuhlgang ist normal wenn baby zähne kriegn. . kann man auch an eienr roten wange erkennen oder wenn sie ununterbrochen schreien. . . . aber bei irhen zwei scheiserchen war es so das es ebenfalls aus der windel raus kam!!", Babys schei*en sich die Z≈†hne aus? Also hab mich gerade mal bei schwiegermama erkundigt die hat ja <LXA_POSSIBLE>schon zwie</LXA_POSSIBLE> b≈†ngels <LXA_POSSIBLE>gro¬ß</LXA_POSSIBLE>. . . und das mit dem h≈†ufiger und extremen stuhlgang ist normal wenn baby z≈†hne kriegn. . kann man auch an <LXA_POSSIBLE>eienr roten</LXA_POSSIBLE> wange erkennen oder wenn sie ununterbrochen schreien. . . . aber bei irhen zwei scheiserchen war es so das es ebenfalls aus der windel <LXA_POSSIBLE>raus kam</LXA_POSSIBLE>!!,Negative
424,"Kleine Aufgaben
also ich finde es gut wenn man die kinder mit einbezieht. Sie lernen so doch verantwortung etc. Meine kleine ist jetzt 20 monate und bringt ihre windel in den müll. Ihre schmutzigen klamotten in die waschmachine. Teller wirft sie in die spüle. Fernseher abstauben etc. Die kleinen sehn ja was mami macht und wollen das auch. Warum also nicht? Aber ich denke mal irgendwann kommt die zeit wo sie keine lust mehr haben. Jetzt macht es noch spass.", <LXA_POSSIBLE>Kleine Aufgaben</LXA_POSSIBLE> also ich finde es gut wenn man die kinder mit einbezieht. Sie lernen so doch verantwortung etc. Meine kleine ist jetzt 20 monate und bringt ihre windel in den m≈∏ll. Ihre schmutzigen klamotten in die waschmachine. Teller wirft sie in die sp≈∏le. Fernseher abstauben etc. Die kleinen sehn ja was mami macht und wollen das auch. Warum also nicht? Aber ich denke mal irgendwann kommt die zeit wo sie keine lust mehr haben. Jetzt macht es noch spass.,Neutral
425," windeln wechseln im kindergarten
also ich hatte heute ein gespräch mit der Erzieherin und der Leitung mir wurde nochmals gesagt das die windeln dort nicht gewechselt werden(was ich ja schon gemerkt habe) und das ausser diesem problem auch noch ist das wenn alle kinder da sind (alle ausser meinem sohn sind trocken und normal entwickelt) die sich gegen meinen sohn stellen und nicht mit ihm spielen wollen da er auch recht grob ist er will die kinder dann anfassen und die mögen das nicht und das imer eine erzieherin ihm hinterher laufen muss. . . . .   als ich gefragt habe ,das ich direkt als ich die Diagnose vom SPZ hatte bescheid gegeben habe also nichts verheimlicht habe , warum sie ihn überhaupt angenommen aben (mehr als genug KT´s haben uns deshalb abgelehnt)hatten die keine antwort darauf!!!!!!!   ich habe damals auch den Integrationsantrag gestellt, die kita wurde angerufen und diese SUPER erzieherin hat gesagt (sie hat meinen Sohn nur 5 minuten bei dem gespräch gesehen) da-s sie nicht den eindruck hat das philippe das braucht!!!!! ich habe das mit der Inte. vom SPZ das hab ih mir ja nicht ausm . . . . . . gezogen! Jetzt wollen die das ich das nchmals beantrage   und die gruppe von 22 kindern ist zu groß für meinen sohn damit ist er überfordert! ich muss jetzt nach einem neuen KT schauen da ich nicht glaube das es dort klappen wird, was aber heißt da es schon recht spät ist das ih erstens einen finden muss der dann auch einen freien platz hat und sich mit kindern die schwieriger sind auskennt!! echtsuper!!!!! hätten die ihn abgelehn hätte ich zwar auch stress gehabt aber das wäre noch gegangen jetzt sind wir noch wohnungssuchend!! haben ständig termine mit der frühförderung mit dem SPZ und ich muss zum Gyn wegen den SSV´s.   ihr könnt euch nicht vorstelln wie stinksauer ich bin und wie mich diese erzieher aufregen"," windeln wechseln im kindergarten also ich hatte heute ein gespr≈†ch mit der Erzieherin und der Leitung mir wurde <LXA_POSSIBLE>nochmals gesagt</LXA_POSSIBLE> das die windeln dort <LXA_POSSIBLE>nicht gewechselt</LXA_POSSIBLE> werden(was ich ja <LXA_POSSIBLE>schon gemerkt</LXA_POSSIBLE> habe) und das ausser diesem problem auch noch ist das wenn <LXA_POSSIBLE>alle kinder</LXA_POSSIBLE> da sind (alle ausser <LXA_POSSIBLE>meinem sohn</LXA_POSSIBLE> sind trocken und <LXA_POSSIBLE>normal entwickelt</LXA_POSSIBLE>) die sich gegen meinen sohn stellen und nicht mit ihm spielen wollen da er auch recht grob ist er will die kinder dann anfassen und die m≈°gen das nicht und das imer eine erzieherin ihm hinterher laufen muss. . . . . als ich gefragt habe ,das ich direkt als ich die Diagnose vom SPZ hatte <LXA_POSSIBLE>bescheid gegeben</LXA_POSSIBLE> habe also nichts verheimlicht habe , warum sie ihn <LXA_POSSIBLE>≈∏berhaupt angenommen</LXA_POSSIBLE> aben (mehr als genug KT¬´s haben uns <LXA_POSSIBLE>deshalb abgelehnt</LXA_POSSIBLE>)hatten die keine antwort darauf!!!!!!! ich habe damals auch den Integrationsantrag gestellt, die <LXA_POSSIBLE>kita wurde</LXA_POSSIBLE> angerufen und diese SUPER erzieherin hat gesagt (sie hat meinen Sohn nur 5 minuten bei dem <LXA_POSSIBLE>gespr≈†ch gesehen</LXA_POSSIBLE>) da-s sie nicht den eindruck hat das philippe das braucht!!!!! ich habe das mit der Inte. vom SPZ das hab ih mir ja nicht ausm . . . . . . gezogen! Jetzt wollen die das ich das nchmals beantrage und die gruppe von 22 kindern ist zu gro¬ß f≈∏r meinen sohn damit ist er ≈∏berfordert! ich muss jetzt nach einem <LXA_POSSIBLE>neuen KT</LXA_POSSIBLE> schauen da ich nicht glaube das es <LXA_POSSIBLE>dort klappen</LXA_POSSIBLE> wird, was aber hei¬ßt da es schon recht sp≈†t ist das ih erstens einen finden muss der dann auch einen <LXA_INTERNAL_POSITIVE>freien platz</LXA_INTERNAL_POSITIVE> hat und sich mit kindern die schwieriger sind auskennt!! echtsuper!!!!! h≈†tten die ihn abgelehn h≈†tte ich zwar auch <LXA_POSSIBLE>stress gehabt</LXA_POSSIBLE> aber das w≈†re <LXA_POSSIBLE>noch gegangen</LXA_POSSIBLE> jetzt sind wir noch wohnungssuchend!! haben st≈†ndig termine mit der fr≈∏hf≈°rderung mit dem SPZ und ich muss zum Gyn wegen den SSV¬´s. ihr k≈°nnt euch <LXA_POSSIBLE>nicht vorstelln</LXA_POSSIBLE> wie stinksauer ich bin und wie mich diese erzieher aufregen",Neutral
426,"Blutige Anfängerin braucht Rat
also ich werde es so machen, wie im GVK gezeigt:   waschlappen nass machen (kann man dann auch unter dem wasserhahn) und dann den lappen erst einmal falten, dann den popo mit einer seite abwischen, zweite seite verwenden, lappen wenden und einmal zusammenlegen, nochmal eine seite und andere seite verwenden. dann lappen in die wäsche!   wasserschüssel braucht man schon von dem her nicht, weil es total unhygienisch ist, den lappen da mehr als einmal einzutauchen!   vorher mache ich natürlich das ''grobe'' weg: 1. mit der windel beim abmachen 2. mit kosmetiktüchern   naja, so sieht jedenfalls meine planung aus     habe mir waschlappen im 10erpack von IKEA und kleine und große handtücher für diesen zweck zugelegt     für unterwegs habe ich mir allerdings auch schon ne packung feuchttücher gekauft.   im übrigen gibt es aber auch so waschschüsseln, die man außen an den wickeltisch anhängen kann (hatte meine schwester seinerzeit von IKEA - ist aber schon 4 jahre her). dann ist da auch nix mit überschwemmung"," Blutige Anf≈†ngerin braucht Rat also ich werde es <LXA_POSSIBLE>so machen</LXA_POSSIBLE>, wie im GVK gezeigt: waschlappen <LXA_POSSIBLE>nass machen</LXA_POSSIBLE> (kann man dann auch unter dem wasserhahn) und dann den lappen erst einmal falten, dann den popo mit einer seite abwischen, <LXA_POSSIBLE>zweite seite</LXA_POSSIBLE> verwenden, lappen wenden und einmal zusammenlegen, nochmal eine seite und <LXA_POSSIBLE>andere seite</LXA_POSSIBLE> verwenden. dann lappen in die w≈†sche! wassersch≈∏ssel braucht man schon von dem her nicht, weil es total unhygienisch ist, den lappen da mehr als <LXA_POSSIBLE>einmal einzutauchen</LXA_POSSIBLE>! vorher mache ich nat≈∏rlich das ''grobe'' weg: 1. mit der windel beim abmachen 2. mit kosmetikt≈∏chern naja, so sieht jedenfalls meine planung aus habe mir waschlappen im 10erpack von IKEA und kleine und gro¬ße handt≈∏cher f≈∏r diesen zweck zugelegt f≈∏r unterwegs habe ich mir allerdings auch schon <LXA_POSSIBLE>ne packung feuchtt≈∏cher gekauft</LXA_POSSIBLE>. im ≈∏brigen gibt es aber auch <LXA_POSSIBLE>so waschsch≈∏sseln</LXA_POSSIBLE>, die man au¬ßen an den <LXA_POSSIBLE>wickeltisch anh≈†ngen</LXA_POSSIBLE> kann (hatte meine schwester seinerzeit von IKEA - ist aber schon 4 jahre her). dann ist da auch nix mit ≈∏berschwemmung",Neutral
427,"jeden morgen nass
also jolina schläft manchmal 13 stunden durch. wir haben die pampers baby dry. . . ich finde die super. jolinchen war noch nie nass. . .", jeden morgen nass also jolina schl≈†ft manchmal 13 stunden durch. wir haben die <LXA_POSSIBLE>pampers baby</LXA_POSSIBLE> dry. . . ich finde die super. jolinchen war noch nie nass. . .,Positive
429,"Wie geht man mit 15-jährigen Jugendlichen um?
Also, unter Schlag verstehe ich, wenn ich weiß, dass es ihm weh tut. Das andere ist ein Klapps: Den hat er auch schon auf die Pampers bekommen - hat mir mehr weh getan als ihm. Aber er hat ganz erschreckt geguckt, das war Strafe genug. Ich habe es ihm erklärt, dass man auch nach dem 10 mal das Seramis nicht aus dem Blumentopf räumt. Das gibts aber auch seitden nicht mehr bei uns. Jetzt ist es Hydro, komisch, da ging er nie ran.   LG Tausendsassa  "," Wie geht man mit 15-j≈†hrigen Jugendlichen um? Also, unter Schlag verstehe ich, wenn ich wei¬ß, dass es ihm weh tut. Das andere ist ein Klapps: Den hat er auch schon auf die Pampers bekommen - hat mir mehr <LXA_POSSIBLE>weh getan</LXA_POSSIBLE> als ihm. Aber er hat <LXA_POSSIBLE>ganz erschreckt</LXA_POSSIBLE> geguckt, das war Strafe genug. Ich habe es ihm erkl≈†rt, dass man auch nach dem 10 mal das Seramis nicht aus dem Blumentopf r≈†umt. Das gibts aber auch seitden nicht mehr bei uns. Jetzt ist es Hydro, komisch, da ging er nie ran. LG Tausendsassa",Neutral
430,"Erschwerter Stuhlgang
Amelie hatte das auch sehr lange. Sie hatte eigentlich seit der Geburt festen Stuhlgang, auch mal tagelang ueberhaupt nichts, aber ich hatte nie das Gefuehl, dass es ihr was ausmacht.   Als sie dann etwas ueber 2 Jahre war, fingen die Probleme an, die auch ihr habt, nach einem MDVirus. Tagelang keinen Stuhlgang, und wenn, dann nur schmerzhaft. Und klar, dann wollte sie beim naechsten Mal auch nicht mehr, weil sie ja im Kopf hatte, dass es weh tut. . . Lactulose hat nichts gebracht, nur die Glycerinzaepfchen. Auch Ernaehrungsumstellung hat nichts gebracht, ich hab alles ausprobiert.   Bei uns hat geholfen: Windel weg. Frag mich nicht wieso und weshalb. Vielleicht wollte sie einfach nicht mehr in die Windel machen und hat deshalb immer alles so lange zurueckgehalten. Vielleicht ist das Druecken auf dem Klo einfacher als in die Windel. . . ich weiss es nicht. Aber seit sie keine Windel mehr hat, geht sie mind. jeden zweiten Tag aufs Klo, es ist nicht mehr hart und es scheint ihr auch nichts mehr auszumachen.   Ich wuensche euch, dass ihr es bald in den Griff bekommt. Es ist nicht wirklich schoen, die Kleine so leiden zu sehen. . .   LG"," Erschwerter Stuhlgang Amelie hatte das auch sehr lange. Sie hatte eigentlich seit der Geburt festen Stuhlgang, auch mal tagelang ueberhaupt nichts, aber ich hatte nie das Gefuehl, dass es ihr was ausmacht. Als sie dann etwas ueber 2 Jahre war, fingen die Probleme an, die auch ihr habt, nach einem MDVirus. Tagelang keinen Stuhlgang, und wenn, dann nur schmerzhaft. Und klar, dann wollte sie beim <LXA_POSSIBLE>naechsten Mal</LXA_POSSIBLE> auch nicht mehr, weil sie ja im Kopf hatte, dass es weh tut. . . Lactulose hat nichts gebracht, nur die Glycerinzaepfchen. Auch Ernaehrungsumstellung hat nichts gebracht, ich hab alles ausprobiert. Bei uns hat geholfen: Windel weg. Frag mich nicht wieso und weshalb. Vielleicht wollte sie einfach nicht mehr in die Windel machen und hat deshalb immer alles so <LXA_POSSIBLE>lange zurueckgehalten</LXA_POSSIBLE>. Vielleicht ist das Druecken auf dem Klo einfacher als in die Windel. . . ich weiss es nicht. Aber seit sie keine Windel mehr hat, geht sie mind. jeden <LXA_INTERNAL_POSITIVE>zweiten Tag</LXA_INTERNAL_POSITIVE> aufs Klo, es ist nicht mehr hart und es scheint ihr auch nichts <LXA_POSSIBLE>mehr auszumachen</LXA_POSSIBLE>. Ich wuensche euch, dass ihr es bald in den Griff bekommt. Es ist nicht wirklich schoen, die Kleine <LXA_POSSIBLE>so leiden</LXA_POSSIBLE> zu sehen. . . LG",Neutral
431,"Mai-Baby 2008 Fred (auch für Nicht-Mai-M
Amilia schrieb:    jaaaaaa genau ,aua   aber kann das denn so gut für die wirbelsäule sein  andererseits steht er ja echt nur kurz , meine mom hat voll geschimpft als ich ihr das gezeigt hab ( mensch hab keine fotos muß welch machen ) wen lui wiedermal so rumsteht  mit dem sitzen is genauso ich halte die finger hin ,er greift und stellt sich hin   nur auf den bauch drehen und zurück macht er noch nicht ,dafür feste füße greifen und versuchen sie in den mund zu stopfen ( einmal hat er es geschafft) und schnuller in den mumd und wieder raus findet er dan voll gut wenn er das selber macht  schon süß      Meine auch ''Das Kind kriegt O-Beine. . . . ''  Weiß nich ob es sich hier wieder um Weisheiten handelt oder obs echt so ist, sagt ja eh wieder jeder was anderes. Naja, ich lass sie das sonst jedenfalls nich machen aber fürs Foto hab ich sie halt mal gelassen, musste dieses Gefühl zwischen Stolz und Entsetzen ja mit euch teilen   Mann mann mann ich sitz hier und spachtel so ne 4er Halloweenpackung Ü-Eier weg, war in einem son Ding drin und ich wusst es kann irgendwas, hatte aber keine Ahnung was weil ich es immer lustiger find es rauszufinden statt mir den Zettel anzugucken. Also sitz ich da, ganz Gedankenverloren schon die nächste Schokohälfte im Mund (wollt erst schreiben das nächste Ei im Mund aber das klingt so. .  ) und im nächsten Moment macht zirrrrrrpengklong und das Viech springt um Haaresbreite an mir vorbei durchs Wohnzimmer! MEIN HERZ!!! Nina hat heut rausgefunden dass der Hund aus dem Zauberball gesprungen kommt wenn man den Blinkestern drückt  Schnullie rein und raus fällt bei uns ja weg, den nimmt sie ja nur alle zwei Wochen aber letzt hat sie es zum ersten mal geschafft sich umzudrehen und ihn mitzunehmen, sonst hat sie ihn immer gleich wieder ausgespuckt wenn sie sich auf was andres konzentriert hat. Ihre Füße hat sie bei jedem Wickeln im Gesicht, teils bin auch ich schuld wenn ich sie so falte und halte in der Hoffnung dass ich einem Überraschungsumdrehen entgegenwirken kann. . Letzt war die Windel wieder sowas von vollge. . . und kaum war sie auf machts schwupp und sie liegt aufm Bauch! Das war dann nicht so lustig! Hatte aber Gott sei Dank schon Zewas untergelegt weil da ja meist mehr drin ist als reinpasst. .   Der Wind heult voll   Oder es is die Waschmaschine. Hm. Bei uns gibts schon Weihnachtssachen in paar Möbelhäusern! Krass oder? Naja ich alte Ramschtante hab natürlich erst gemeckert ''Die haben sie doch nicht alle wir haben September!'' und mich dann in die Glitzerberge gestürzt"," Mai-Baby 2008 Fred (auch f≈∏r Nicht-Mai-M Amilia schrieb: jaaaaaa genau ,aua aber kann das denn so gut f≈∏r die wirbels≈†ule sein andererseits steht er ja echt nur kurz , meine mom hat <LXA_POSSIBLE>voll geschimpft</LXA_POSSIBLE> als ich ihr das gezeigt hab ( mensch hab keine <LXA_POSSIBLE>fotos mu</LXA_POSSIBLE>¬ß welch machen ) wen lui wiedermal so rumsteht mit dem sitzen is genauso ich halte die finger hin ,er greift und stellt sich hin nur auf den <LXA_POSSIBLE>bauch drehen</LXA_POSSIBLE> und zur≈∏ck macht er noch nicht ,daf≈∏r <LXA_POSSIBLE>feste f≈∏</LXA_POSSIBLE>¬ß<LXA_POSSIBLE>e greifen</LXA_POSSIBLE> und versuchen sie in den mund zu stopfen ( einmal hat er es geschafft) und schnuller in den mumd und wieder raus findet er dan voll gut wenn er das selber macht schon s≈∏¬ß Meine auch ''Das Kind kriegt O-Beine. . . . '' Wei¬ß nich ob es sich hier wieder um Weisheiten handelt oder obs echt so ist, sagt ja eh wieder jeder was anderes. Naja, ich lass sie das sonst jedenfalls nich machen aber f≈∏rs Foto hab ich sie halt mal gelassen, musste dieses Gef≈∏hl zwischen Stolz und Entsetzen ja mit euch teilen Mann mann mann ich sitz hier und spachtel so ne 4er Halloweenpackung ‚Ä†-Eier weg, war in einem <LXA_POSSIBLE>son Ding</LXA_POSSIBLE> drin und ich wusst es kann irgendwas, hatte aber keine Ahnung was weil ich es immer lustiger find es rauszufinden statt mir den Zettel anzugucken. Also sitz ich da, ganz Gedankenverloren schon die <LXA_POSSIBLE>n≈†chste Schokoh≈†lfte</LXA_POSSIBLE> im Mund (wollt erst schreiben das <LXA_POSSIBLE>n≈†chste Ei</LXA_POSSIBLE> im Mund aber das klingt so. . ) und im <LXA_POSSIBLE>n≈†chsten Moment</LXA_POSSIBLE> macht zirrrrrrpengklong und das Viech springt um Haaresbreite an mir vorbei durchs Wohnzimmer! MEIN HERZ!!! Nina hat <LXA_POSSIBLE>heut rausgefunden</LXA_POSSIBLE> dass der Hund aus dem Zauberball gesprungen kommt wenn man den Blinkestern dr≈∏ckt Schnullie rein und raus f≈†llt bei uns ja weg, den nimmt sie ja <LXA_POSSIBLE>nur alle</LXA_POSSIBLE> zwei Wochen <LXA_POSSIBLE>aber letzt</LXA_POSSIBLE> hat sie es zum ersten mal geschafft sich umzudrehen und ihn mitzunehmen, sonst hat sie ihn immer gleich wieder ausgespuckt wenn sie sich auf was <LXA_POSSIBLE>andres konzentriert</LXA_POSSIBLE> hat. Ihre F≈∏¬ße hat sie bei jedem Wickeln im Gesicht, teils bin auch ich schuld wenn ich sie so falte und halte in der Hoffnung dass ich einem ‚Ä†berraschungsumdrehen entgegenwirken kann. . Letzt war die Windel wieder sowas von vollge. . . und kaum war sie auf machts schwupp und sie liegt aufm Bauch! Das war dann nicht so lustig! Hatte aber Gott sei Dank schon Zewas untergelegt weil da ja meist mehr drin ist als reinpasst. . Der Wind heult voll Oder es is die Waschmaschine. Hm. Bei uns gibts schon Weihnachtssachen in <LXA_POSSIBLE>paar M≈°belh≈†usern</LXA_POSSIBLE>! Krass oder? Naja ich <LXA_POSSIBLE>alte Ramschtante</LXA_POSSIBLE> hab nat≈∏rlich erst gemeckert ''Die haben sie doch nicht alle wir haben September!'' und mich dann in die Glitzerberge gest≈∏rzt",Neutral
